epoch,accuracy,loss,val_accuracy,val_loss
4,0.8571428656578064,0.00027144805062562227,0.044973015785217285,0.4159291982650757,0.24367865920066833
5,0.8850173950195312,0.0002562124573159963,0.04306134209036827,0.4159291982650757,0.25626176595687866
6,0.8989546895027161,0.00023837389016989619,0.035953979939222336,0.44247788190841675,0.21082639694213867
7,0.8536585569381714,4.367431756691076e-05,0.04837574437260628,0.44247788190841675,0.2326188087463379
8,0.8536585569381714,0.00019669803441502154,0.04277639463543892,0.4336283206939697,0.2564166486263275
0,0.149825781583786,0.2947145402431488,0.2654867172241211,0.24321229755878448
1,0.19163763523101807,0.29044249653816223,0.17699114978313446,0.2641964554786682
2,0.17073170840740204,0.29357606172561646,0.08849557489156723,0.2579983174800873
3,0.19163763523101807,0.29408442974090576,0.17699114978313446,0.26713791489601135
4,0.20209059119224548,0.2885299623012543,0.17699114978313446,0.2613217830657959
5,0.19163763523101807,0.2817133069038391,0.36283186078071594,0.2537178695201874
6,0.2055749148130417,0.2842349410057068,0.08849557489156723,0.26482534408569336
7,0.20209059119224548,0.2842971086502075,0.08849557489156723,0.2646404504776001
8,0.16027875244617462,0.296215295791626,0.08849557489156723,0.26543867588043213
9,0.17770035564899445,0.2953888773918152,0.17699114978313446,0.2585466802120209
10,0.2229965180158615,0.28741827607154846,0.21238937973976135,0.25815051794052124
0,0.23693379759788513,0.2824803590774536,0.18584071099758148,0.27966684103012085
1,0.18118466436862946,0.2847963273525238,0.18584071099758148,0.2551161050796509
2,0.2055749148130417,0.2810802459716797,0.36283186078071594,0.23614515364170074
3,0.24041812121868134,0.27793216705322266,0.18584071099758148,0.2681940793991089
4,0.2090592384338379,0.2759859263896942,0.18584071099758148,0.26465290784835815
5,0.18815331161022186,0.275829553604126,0.18584071099758148,0.26390340924263
6,0.17770035564899445,0.2845458388328552,0.18584071099758148,0.25687646865844727
7,0.1324041783809662,0.28323253989219666,0.17699114978313446,0.2584671080112457
0,0.15331010520458221,0.30123698711395264,0.36283186078071594,0.24273350834846497
1,0.19163763523101807,0.3089233636856079,0.17699114978313446,0.2607037127017975
2,0.1463414579629898,0.2972874641418457,0.08849557489156723,0.259063720703125
3,0.2195121943950653,0.2921522557735443,0.18584071099758148,0.2542409598827362
4,0.17770035564899445,0.2993182837963104,0.17699114978313446,0.25389108061790466
5,0.19512194395065308,0.292841374874115,0.18584071099758148,0.2573104500770569
0,0.16376306116580963,0.307335764169693,0.18584071099758148,0.253813236951828
1,0.24738675355911255,0.29220011830329895,0.18584071099758148,0.24774473905563354
2,0.19860626757144928,0.29139062762260437,0.18584071099758148,0.2726042568683624
3,0.17421603202819824,0.29230818152427673,0.08849557489156723,0.2712143659591675
4,0.2160278707742691,0.2810010612010956,0.08849557489156723,0.2822466790676117
5,0.17421603202819824,0.2899179458618164,0.18584071099758148,0.2604970932006836
